token_name,default_value,source_file,tier,formula,namespace,category,concept,property,component,element,variant,state,scale,mode,collisions
$system-color-indigo-warm-90,false,_indigo-warm.scss,system,namespace.category.concept.scale,system,color,indigo-warm,,,,,,90,,color:category/property
$system-color-indigo-10,#e5e4fa,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,10,,color:category/property
$system-color-indigo-20,#c5c5f3,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,20,,color:category/property
$system-color-indigo-30,#a5a8eb,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,30,,color:category/property
$system-color-indigo-40,#8889db,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,40,,color:category/property
$system-color-indigo-50,#676cc8,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,50,,color:category/property
$system-color-indigo-60,#4d52af,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,60,,color:category/property
$system-color-indigo-70,#3d4076,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,70,,color:category/property
$system-color-indigo-80,#2b2c40,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,80,,color:category/property
$system-color-indigo-90,#16171f,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,90,,color:category/property
$system-color-indigo-10,#e0e0ff,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,10,,color:category/property
$system-color-indigo-20,#ccceff,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,20,,color:category/property
$system-color-indigo-30,#a3a7fa,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,30,,color:category/property
$system-color-indigo-40,#8289ff,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,40,,color:category/property
$system-color-indigo-50,#656bd7,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,50,,color:category/property
$system-color-indigo-60,#4a50c4,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,60,,color:category/property
$system-color-indigo-70,#3333a3,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,70,,color:category/property
$system-color-indigo-80,#212463,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,80,,color:category/property
$system-color-indigo-90,false,_indigo.scss,system,namespace.category.concept.scale,system,color,indigo,,,,,,90,,color:category/property
$system-color-magenta-10,#f6e1e8,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,10,,color:category/property
$system-color-magenta-20,#f0bbcc,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,20,,color:category/property
$system-color-magenta-30,#e895b3,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,30,,color:category/property
$system-color-magenta-40,#e0699f,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,40,,color:category/property
$system-color-magenta-50,#c84281,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,50,,color:category/property
$system-color-magenta-60,#8b4566,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,60,,color:category/property
$system-color-magenta-70,#66364b,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,70,,color:category/property
$system-color-magenta-80,#402731,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,80,,color:category/property
$system-color-magenta-90,#1b1617,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,90,,color:category/property
$system-color-magenta-10,#ffddea,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,10,,color:category/property
$system-color-magenta-20,#ffb4cf,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,20,,color:category/property
$system-color-magenta-30,#ff87b2,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,30,,color:category/property
$system-color-magenta-40,#fd4496,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,40,,color:category/property
$system-color-magenta-50,#d72d79,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,50,,color:category/property
$system-color-magenta-60,#ab2165,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,60,,color:category/property
$system-color-magenta-70,#731f44,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,70,,color:category/property
$system-color-magenta-80,#4f172e,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,80,,color:category/property
$system-color-magenta-90,false,_magenta.scss,system,namespace.category.concept.scale,system,color,magenta,,,,,,90,,color:category/property
$system-color-mint-cool-10,#c4eeeb,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,10,,color:category/property
$system-color-mint-cool-20,#9bd4cf,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,20,,color:category/property
$system-color-mint-cool-30,#6fbab3,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,30,,color:category/property
$system-color-mint-cool-40,#4f9e99,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,40,,color:category/property
$system-color-mint-cool-50,#40807e,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,50,,color:category/property
$system-color-mint-cool-60,#376462,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,60,,color:category/property
$system-color-mint-cool-70,#2a4b45,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,70,,color:category/property
$system-color-mint-cool-80,#203131,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,80,,color:category/property
$system-color-mint-cool-90,#111818,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,90,,color:category/property
$system-color-mint-cool-10,#7efbe1,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,10,,color:category/property
$system-color-mint-cool-20,#29e1cb,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,20,,color:category/property
$system-color-mint-cool-30,#1dc2ae,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,30,,color:category/property
$system-color-mint-cool-40,#00a398,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,40,,color:category/property
$system-color-mint-cool-50,#008480,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,50,,color:category/property
$system-color-mint-cool-60,#0f6460,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,60,,color:category/property
$system-color-mint-cool-70,#0b4b3f,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,70,,color:category/property
$system-color-mint-cool-80,#123131,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,80,,color:category/property
$system-color-mint-cool-90,false,_mint-cool.scss,system,namespace.category.concept.scale,system,color,mint-cool,,,,,,90,,color:category/property
$system-color-mint-10,#c7efe2,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,10,,color:category/property
$system-color-mint-20,#92d9bb,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,20,,color:category/property
$system-color-mint-30,#5abf95,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,30,,color:category/property
$system-color-mint-40,#34a37e,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,40,,color:category/property
$system-color-mint-50,#2e8367,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,50,,color:category/property
$system-color-mint-60,#286846,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,60,,color:category/property
$system-color-mint-70,#204e34,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,70,,color:category/property
$system-color-mint-80,#193324,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,80,,color:category/property
$system-color-mint-90,#0d1a12,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,90,,color:category/property
$system-color-mint-10,#83fcd4,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,10,,color:category/property
$system-color-mint-20,#0ceda6,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,20,,color:category/property
$system-color-mint-30,#04c585,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,30,,color:category/property
$system-color-mint-40,#00a871,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,40,,color:category/property
$system-color-mint-50,#008659,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,50,,color:category/property
$system-color-mint-60,#146947,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,60,,color:category/property
$system-color-mint-70,#0c4e29,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,70,,color:category/property
$system-color-mint-80,#0d351e,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,80,,color:category/property
$system-color-mint-90,false,_mint.scss,system,namespace.category.concept.scale,system,color,mint,,,,,,90,,color:category/property
$system-color-orange-warm-10,#fbe0d0,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,10,,color:category/property
$system-color-orange-warm-20,#f7bca2,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,20,,color:category/property
$system-color-orange-warm-30,#f3966d,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,30,,color:category/property
$system-color-orange-warm-40,#e17141,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,40,,color:category/property
$system-color-orange-warm-50,#bd5727,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,50,,color:category/property
$system-color-orange-warm-60,#914734,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,60,,color:category/property
$system-color-orange-warm-70,#633a32,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,70,,color:category/property
$system-color-orange-warm-80,#3d2925,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,80,,color:category/property
$system-color-orange-warm-90,#1c1615,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,90,,color:category/property
$system-color-orange-warm-10,#ffe2d1,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,10,,color:category/property
$system-color-orange-warm-20,#fbbaa7,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,20,,color:category/property
$system-color-orange-warm-30,#fc906d,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,30,,color:category/property
$system-color-orange-warm-40,#ff580a,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,40,,color:category/property
$system-color-orange-warm-50,#cf4900,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,50,,color:category/property
$system-color-orange-warm-60,#a72f10,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,60,,color:category/property
$system-color-orange-warm-70,#782312,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,70,,color:category/property
$system-color-orange-warm-80,#3d231d,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,80,,color:category/property
$system-color-orange-warm-90,false,_orange-warm.scss,system,namespace.category.concept.scale,system,color,orange-warm,,,,,,90,,color:category/property
$system-color-orange-10,#f2e4d4,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,10,,color:category/property
$system-color-orange-20,#f3bf90,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,20,,color:category/property
$system-color-orange-30,#f09860,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,30,,color:category/property
$system-color-orange-40,#dd7533,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,40,,color:category/property
$system-color-orange-50,#a86437,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,50,,color:category/property
$system-color-orange-60,#775540,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,60,,color:category/property
$system-color-orange-70,#524236,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,70,,color:category/property
$system-color-orange-80,#332d27,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,80,,color:category/property
$system-color-orange-90,#1b1614,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,90,,color:category/property
$system-color-orange-10,#fce2c5,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,10,,color:category/property
$system-color-orange-20,#ffbc78,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,20,,color:category/property
$system-color-orange-30,#fa9441,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,30,,color:category/property
$system-color-orange-40,#e66f0e,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,40,,color:category/property
$system-color-orange-50,#c05600,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,50,,color:category/property
$system-color-orange-60,#8c471c,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,60,,color:category/property
$system-color-orange-70,#5f3617,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,70,,color:category/property
$system-color-orange-80,#352313,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,80,,color:category/property
$system-color-orange-90,false,_orange.scss,system,namespace.category.concept.scale,system,color,orange,,,,,,90,,color:category/property
$system-color-red-cool-10,#f3e1e4,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,10,,color:category/property
$system-color-red-cool-20,#ecbec6,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,20,,color:category/property
$system-color-red-cool-30,#e09aa6,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,30,,color:category/property
$system-color-red-cool-40,#e16b80,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,40,,color:category/property
$system-color-red-cool-50,#cd425b,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,50,,color:category/property
$system-color-red-cool-60,#9e394b,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,60,,color:category/property
$system-color-red-cool-70,#68363f,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,70,,color:category/property
$system-color-red-cool-80,#40282c,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,80,,color:category/property
$system-color-red-cool-90,#1e1517,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,90,,color:category/property
$system-color-red-cool-10,#f8dfe2,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,10,,color:category/property
$system-color-red-cool-20,#f8b9c5,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,20,,color:category/property
$system-color-red-cool-30,#fd8ba0,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,30,,color:category/property
$system-color-red-cool-40,#f45d79,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,40,,color:category/property
$system-color-red-cool-50,#e41d3d,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,50,,color:category/property
$system-color-red-cool-60,#b21d38,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,60,,color:category/property
$system-color-red-cool-70,#822133,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,70,,color:category/property
$system-color-red-cool-80,#4f1c24,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,80,,color:category/property
$system-color-red-cool-90,false,_red-cool.scss,system,namespace.category.concept.scale,system,color,red-cool,,,,,,90,,color:category/property
$system-color-red-warm-10,#f4e3db,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,10,,color:category/property
$system-color-red-warm-20,#ecc0a7,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,20,,color:category/property
$system-color-red-warm-30,#dca081,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,30,,color:category/property
$system-color-red-warm-40,#d27a56,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,40,,color:category/property
$system-color-red-warm-50,#c3512c,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,50,,color:category/property
$system-color-red-warm-60,#805039,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,60,,color:category/property
$system-color-red-warm-70,#524236,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,70,,color:category/property
$system-color-red-warm-80,#332d29,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,80,,color:category/property
$system-color-red-warm-90,#1f1c18,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,90,,color:category/property
$system-color-red-warm-10,#fce1d4,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,10,,color:category/property
$system-color-red-warm-20,#f6bd9c,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,20,,color:category/property
$system-color-red-warm-30,#f39268,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,30,,color:category/property
$system-color-red-warm-40,#ef5e25,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,40,,color:category/property
$system-color-red-warm-50,#d54309,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,50,,color:category/property
$system-color-red-warm-60,#9c3d10,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,60,,color:category/property
$system-color-red-warm-70,#63340f,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,70,,color:category/property
$system-color-red-warm-80,#3e2a1e,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,80,,color:category/property
$system-color-red-warm-90,false,_red-warm.scss,system,namespace.category.concept.scale,system,color,red-warm,,,,,,90,,color:category/property
$system-color-red-10,#f8e1de,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,10,,color:category/property
$system-color-red-20,#f7bbb1,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,20,,color:category/property
$system-color-red-30,#f2938c,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,30,,color:category/property
$system-color-red-40,#e9695f,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,40,,color:category/property
$system-color-red-50,#d83933,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,50,,color:category/property
$system-color-red-60,#a23737,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,60,,color:category/property
$system-color-red-70,#6f3331,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,70,,color:category/property
$system-color-red-80,#3e2927,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,80,,color:category/property
$system-color-red-90,#1b1616,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,90,,color:category/property
$system-color-red-10,#fde0db,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,10,,color:category/property
$system-color-red-20,#fdb8ae,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,20,,color:category/property
$system-color-red-30,#ff8d7b,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,30,,color:category/property
$system-color-red-40,#fb5a47,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,40,,color:category/property
$system-color-red-50,#e52207,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,50,,color:category/property
$system-color-red-60,#b50909,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,60,,color:category/property
$system-color-red-70,#8b0a03,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,70,,color:category/property
$system-color-red-80,#5c1111,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,80,,color:category/property
$system-color-red-90,false,_red.scss,system,namespace.category.concept.scale,system,color,red,,,,,,90,,color:category/property
$system-color-violet-warm-10,#f6dff8,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,10,,color:category/property
$system-color-violet-warm-20,#e2bee4,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,20,,color:category/property
$system-color-violet-warm-30,#d29ad8,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,30,,color:category/property
$system-color-violet-warm-40,#bf77c8,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,40,,color:category/property
$system-color-violet-warm-50,#b04abd,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,50,,color:category/property
$system-color-violet-warm-60,#864381,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,60,,color:category/property
$system-color-violet-warm-70,#5c395a,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,70,,color:category/property
$system-color-violet-warm-80,#382936,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,80,,color:category/property
$system-color-violet-warm-90,#1b151b,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,90,,color:category/property
$system-color-violet-warm-10,#fbdcff,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,10,,color:category/property
$system-color-violet-warm-20,#f4b2ff,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,20,,color:category/property
$system-color-violet-warm-30,#ee83ff,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,30,,color:category/property
$system-color-violet-warm-40,#d85bef,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,40,,color:category/property
$system-color-violet-warm-50,#be32d0,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,50,,color:category/property
$system-color-violet-warm-60,#93348c,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,60,,color:category/property
$system-color-violet-warm-70,#711e6c,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,70,,color:category/property
$system-color-violet-warm-80,#481441,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,80,,color:category/property
$system-color-violet-warm-90,false,_violet-warm.scss,system,namespace.category.concept.scale,system,color,violet-warm,,,,,,90,,color:category/property
$system-color-violet-10,#ebe3f9,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,10,,color:category/property
$system-color-violet-20,#d0c3e9,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,20,,color:category/property
$system-color-violet-30,#b8a2e3,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,30,,color:category/property
$system-color-violet-40,#9d84d2,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,40,,color:category/property
$system-color-violet-50,#8168b3,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,50,,color:category/property
$system-color-violet-60,#665190,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,60,,color:category/property
$system-color-violet-70,#4c3d69,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,70,,color:category/property
$system-color-violet-80,#312b3f,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,80,,color:category/property
$system-color-violet-90,#18161d,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,90,,color:category/property
$system-color-violet-10,#ede3ff,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,10,,color:category/property
$system-color-violet-20,#d5bfff,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,20,,color:category/property
$system-color-violet-30,#c39deb,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,30,,color:category/property
$system-color-violet-40,#ad79e9,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,40,,color:category/property
$system-color-violet-50,#9355dc,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,50,,color:category/property
$system-color-violet-60,#783cb9,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,60,,color:category/property
$system-color-violet-70,#54278f,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,70,,color:category/property
$system-color-violet-80,#39215e,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,80,,color:category/property
$system-color-violet-90,false,_violet.scss,system,namespace.category.concept.scale,system,color,violet,,,,,,90,,color:category/property
$system-color-yellow-10,#f5e6af,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,10,,color:category/property
$system-color-yellow-20,#e6c74c,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,20,,color:category/property
$system-color-yellow-30,#c9ab48,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,30,,color:category/property
$system-color-yellow-40,#a88f48,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,40,,color:category/property
$system-color-yellow-50,#8a7237,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,50,,color:category/property
$system-color-yellow-60,#6b5a39,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,60,,color:category/property
$system-color-yellow-70,#504332,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,70,,color:category/property
$system-color-yellow-80,#332d27,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,80,,color:category/property
$system-color-yellow-90,#1a1614,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,90,,color:category/property
$system-color-yellow-10,#fee685,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,10,,color:category/property
$system-color-yellow-20,#face00,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,20,,color:category/property
$system-color-yellow-30,#ddaa01,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,30,,color:category/property
$system-color-yellow-40,#b38c00,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,40,,color:category/property
$system-color-yellow-50,#947100,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,50,,color:category/property
$system-color-yellow-60,#776017,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,60,,color:category/property
$system-color-yellow-70,#5c4809,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,70,,color:category/property
$system-color-yellow-80,#422d19,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,80,,color:category/property
$system-color-yellow-90,false,_yellow.scss,system,namespace.category.concept.scale,system,color,yellow,,,,,,90,,color:category/property
$tokens-color-basic-50-vivid-red-warm,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,red-warm,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-vivid,false,shortcodes-color-basic.scss,system,category.scale.mode,,color,,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-green-warm,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-green-cool,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-mint-cool,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-vivid-blue-warm,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
